value_id,post_id,unknown_field_id,value,post_id_1,org_slug,org_id,post_type_slug,post_type_id,unknown_field_slug
a3853e9267a0549e838b7cb5,76a6610a54f39232e0bc3bca,01304ec6bc003b27cbcc7828,160570705121,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-01304ec6
3f9bb0b13bff6482bd0f3562,76a6610a54f39232e0bc3bca,2f2aa9b2684cc266d3ccf973,Kazakh University of International Relations and World Languages named after Ablai Khan,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2f2aa9b2
c01bf81db4b8a8b445dad94a,76a6610a54f39232e0bc3bca,c8c4e928f68559b6ea40d49f,International Relations,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c8c4e928
ed6d045d42cb6a3bc31fd930,76a6610a54f39232e0bc3bca,1d817fc3dce418e7825e3d07,Undergraduate,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1d817fc3
6a0a57c5d73b4d046b32745e,76a6610a54f39232e0bc3bca,af09f3ec6319038dc419b848,Social Sciences,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-af09f3ec
747e6ac148184a1502173b8f,76a6610a54f39232e0bc3bca,c38192c15a5877b444d1764b,4,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c38192c1
bcdde3d61dd9fb77f2ec09a6,76a6610a54f39232e0bc3bca,ef8d3476cddcac75477db080,Russian,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ef8d3476
7057b6b316ff8875bed9ef96,76a6610a54f39232e0bc3bca,1fc341fe74dcb12f155e2ad4,2500.0,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1fc341fe
65649e1f907623278a290228,76a6610a54f39232e0bc3bca,0505799ad798ca867d0fe29d,USD,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0505799a
e592ecf0ece9a81ce2feffb3,76a6610a54f39232e0bc3bca,9449604eba08a171b0df6289,Online application formPassport (valid for at least 6 months)Secondary school diploma (minimum GPA: 3.0 out of 4.0 or equivalent)Academic transcriptsEnglish proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Motivation letter (minimum 500 words)Medical certificateProof of financial support (bank statement showing sufficient funds)Application fee payment receipt,76a6610a54f39232e0bc3bca,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-9449604e
e5a78e3671e31efa84839e75,77801a3400728630ade9300c,0884b61c6c2c2dee39c53087,160660105443,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0884b61c
996c07075b8e973ec1e6c70b,77801a3400728630ade9300c,e269244c5b5bd74947b71f2d,Karaganda Medical University,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e269244c
321e919993f8c0e4ab29104a,77801a3400728630ade9300c,777bd96010812f8a3c68d007,Nursing,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-777bd960
179bff3e90fbebe5464fc57e,77801a3400728630ade9300c,4accd479556a11427f657336,Undergraduate,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4accd479
ad279f327f4301d8749521aa,77801a3400728630ade9300c,51a89bd90df8f84056cdc529,Nursing,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-51a89bd9
ae167942c10556b0cdbe65ee,77801a3400728630ade9300c,287690ca062fe30fc87e8feb,5 - 6,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-287690ca
08e18443f8c37f7beaad970b,77801a3400728630ade9300c,3b8466a5bca3d21a4e430aa9,English,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-3b8466a5
64bd3e1cc8a111ffc9437af2,77801a3400728630ade9300c,2a46e3623a1b1b9611dbfb6e,3500.0,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2a46e362
dfef7e21ff67546dbe4f912a,77801a3400728630ade9300c,a4a0016d9d5406d2ae472bc6,USD,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-a4a0016d
d7718db3f2a60074efd14d4f,77801a3400728630ade9300c,473948545455a9d5a8962b68,Online application formPassport (valid for at least 6 months)Secondary school diploma (minimum GPA: 3.0 out of 4.0 or equivalent)Academic transcriptsEnglish proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Medical certificateMotivation letter (minimum 500 words)Proof of financial support (bank statement showing sufficient funds)Application fee payment receipt,77801a3400728630ade9300c,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-47394854
298018c77d450dd614f4dfc3,77951fdb7d0d7b37e2faa3f5,21f4a59076d323597a3a2497,160654735609,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-21f4a590
8695ad8fd7e824d20633c5f1,77951fdb7d0d7b37e2faa3f5,e941911a84ed6127dfde6304,K.I. Satpaev Kazakh National Research Technical University,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e941911a
abe747f002dbc38f530baf47,77951fdb7d0d7b37e2faa3f5,115c3cc54eedd8e6268e980a,Environmental engineering,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-115c3cc5
fa3792fae6c1e4b4bb1c9248,77951fdb7d0d7b37e2faa3f5,03a67ff105dfc81d455509c1,Undergraduate,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-03a67ff1
6970e9b9b5b6b618f1741e3e,77951fdb7d0d7b37e2faa3f5,87b12dc17135ae89ce0c024e,Engineering; Environment,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-87b12dc1
8fa1021a932c9f4dadcb3d84,77951fdb7d0d7b37e2faa3f5,473542da4a8d3390abba00c1,4,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-473542da
e33116c1dd82bc3a9e6cf60a,77951fdb7d0d7b37e2faa3f5,9f4307a59485fddc2fbc6961,English,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-9f4307a5
bcbbc087c79279bca7ed5a43,77951fdb7d0d7b37e2faa3f5,243696df588f775ef5888a71,2630.0,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-243696df
f6f914c3a8206e973d66aa90,77951fdb7d0d7b37e2faa3f5,84f2faedfe7953e7cde30355,USD,77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-84f2faed
f5add28b5e1732f9480ea3eb,77951fdb7d0d7b37e2faa3f5,e15878cdf85caec481aca789,"Identity document with notarized translations;Document on education and an appendix to it with notarized translations;Certificate of recognition and nostrification of educational documents;Health certificate # 075-у + fluorography snapshot;Certificate of HIV (AIDS) testing;Photo 3x4 — 6 items.Foreign citizens enter without entrance exams or UNT, on the basis of an interview.",77951fdb7d0d7b37e2faa3f5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e15878cd
5f41644a734bfcaa433893a0,77ea68ec7920e9a89248bd94,fc1eb4acac2e0ead8607b70c,160616669406,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-fc1eb4ac
0f6e182b1e50b3f29527ef37,77ea68ec7920e9a89248bd94,0423a5d4e57893b50e4521a5,Kazakhstan-American Free University,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0423a5d4
27708d30956be0188ad2b035,77ea68ec7920e9a89248bd94,efbff5dcb578f060325ad163,International Law,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-efbff5dc
6ca28a107a707938deb53f0b,77ea68ec7920e9a89248bd94,ed3660caeb14ab221841bd80,Postgraduate,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ed3660ca
b44a3f50d997b1ef611d0feb,77ea68ec7920e9a89248bd94,4e3ed2badc8041f988d6fed8,Law,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4e3ed2ba
19665d92834a654a1aa197e1,77ea68ec7920e9a89248bd94,867b0872920b5be5ddbac7de,2,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-867b0872
0a246435066b63bd99409548,77ea68ec7920e9a89248bd94,24fa15b08e95a6bec6cb619f,Russian,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-24fa15b0
0776d31f78aefe97060690bf,77ea68ec7920e9a89248bd94,270e7081cb7b90eee82cbdfa,4500.0,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-270e7081
eb663f735ddee3daa63b67ec,77ea68ec7920e9a89248bd94,239022b093a3efcb29035df1,USD,77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-239022b0
b4b5444151f7d75e30a02f4d,77ea68ec7920e9a89248bd94,2f0eb76101626056ec6e0470,Bachelor’s degree in a relevant field (minimum GPA: 2.8 out of 4.0)Academic transcriptsStatement of purpose (minimum 700 words)English proficiency: IELTS 6.0 / TOEFL iBT 60 (if applicable)Letters of recommendation (at least two from academic or professional sources)CV/ResumeInterview (if applicable)Medical certificateProof of financial support (bank statement showing sufficient funds),77ea68ec7920e9a89248bd94,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2f0eb761
2386c2351f82e25c96004c25,7abe5f8a8d4e0674749b05f0,06bc3ac0d90815749308edd5,160646165702,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-06bc3ac0
be0c0400d5c21e15ce41e3d6,7abe5f8a8d4e0674749b05f0,e12acb4b17a991c0754b29fd,Al-Farabi Kazakh National University,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e12acb4b
3ce46fc1279ad45adb6399da,7abe5f8a8d4e0674749b05f0,edbf77111276803b95d5be4d,International Relations,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-edbf7711
dea025484207da80223fe121,7abe5f8a8d4e0674749b05f0,ca58777aa180521ce86441e8,Undergraduate,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ca58777a
c2dce8cf2f39202f79c3685c,7abe5f8a8d4e0674749b05f0,99eedc446c2319b4bd1336b0,Social Sciences,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-99eedc44
2ab4cb7447830641b080f2a3,7abe5f8a8d4e0674749b05f0,24279a7c8e9d21730cf91b8d,4,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-24279a7c
e5b1b6f9a2d1874b5a94f76e,7abe5f8a8d4e0674749b05f0,2c3e1c2a7f254530c64047e7,English,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2c3e1c2a
56454f2217088a664b67bdb8,7abe5f8a8d4e0674749b05f0,5d5438c8f3e6d05e051ff1ee,2000.0,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5d5438c8
b248d4a4e21014f9a89c34d6,7abe5f8a8d4e0674749b05f0,f105e9eb3176502d43335961,USD,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-f105e9eb
5bbd7b62f20a0529aa397549,7abe5f8a8d4e0674749b05f0,e83a17a1e0d93c5d95eb0590,Online application formPassport (valid for at least 6 months)Secondary school diploma (minimum GPA: 3.0 out of 4.0 or equivalent)Academic transcriptsEnglish proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Medical certificateMotivation letter (minimum 500 words)Proof of financial support (bank statement showing sufficient funds)Application fee payment receipt,7abe5f8a8d4e0674749b05f0,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e83a17a1
ff4ae7ef4ff14f27523949a1,7b0509cb01b5e8e1f20033a1,889dd43733912b2c96da0507,160574293188,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-889dd437
dd6c3ff00fe2d98013c8b4a6,7b0509cb01b5e8e1f20033a1,31d62f73e91ddf0f63ba50ad,Kazakhstan-Russian Medical University,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-31d62f73
825aa767d0ed4a044b05143b,7b0509cb01b5e8e1f20033a1,6f0cded3855898bee38c56a7,Nursing,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-6f0cded3
be1850c687e252da63357714,7b0509cb01b5e8e1f20033a1,e922daeab720b5bb137f7d63,Undergraduate,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e922daea
a447947b278197860408b1b1,7b0509cb01b5e8e1f20033a1,ed18527720dfe16c494e3d4f,Nursing,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ed185277
d1d0f8b451f5561d3455892c,7b0509cb01b5e8e1f20033a1,eaf8a64e838256fb2d88ce73,5 - 6,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-eaf8a64e
906662310e15521b259a1de1,7b0509cb01b5e8e1f20033a1,61303b1a9063b9a0ec20df11,English,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-61303b1a
213b15c94e4c1dc7dc0a6d04,7b0509cb01b5e8e1f20033a1,d1abf0fe71339c6e9ee4e8e7,4000.0,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-d1abf0fe
6b997aa8e0a455743040b9a1,7b0509cb01b5e8e1f20033a1,5e2ef138223172cefdd86419,USD,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5e2ef138
3f349e1ec3d1641e87165dc2,7b0509cb01b5e8e1f20033a1,ee20ccbc790079ac9767753f,Online application formPassport (valid for at least 6 months)Secondary school diploma (minimum GPA: 2.5 out of 4.0 or equivalent)Academic transcriptsEnglish or Russian proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Motivation letter (minimum 500 words)Medical certificateProof of financial support (bank statement showing sufficient funds)Application fee payment receipt,7b0509cb01b5e8e1f20033a1,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ee20ccbc
fb4f0ee2ed954d71f82e12d8,7d20e8831648cc56ae30ccda,b7172ba8b2cd2e64dc11c1a5,160658310354,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b7172ba8
b5edf8fbe62d277eab04beef,7d20e8831648cc56ae30ccda,dd4a63eda961b953966c405f,Kostanay Engineering-Economic University named after M. Dulatov,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-dd4a63ed
4a047b773b3dc6d8b5b8eeb4,7d20e8831648cc56ae30ccda,3e356d1726ece1f65c8cdd81,Environmental Sciences,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-3e356d17
b61b378422168c955f71aaf1,7d20e8831648cc56ae30ccda,c6119eb4f7177173ad5ace3b,PhD,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c6119eb4
bd9ff380b54ef9b63d53a4be,7d20e8831648cc56ae30ccda,71324975d2e147b10ae9f09d,Environment; Sciences,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-71324975
4b4f2b1f4e79af21b4741d4e,7d20e8831648cc56ae30ccda,8b890a50a32cce63dacc85e9,3 - 4,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-8b890a50
9065f88b144ae42b9ccab567,7d20e8831648cc56ae30ccda,44420734560ce0b852010316,Russian,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-44420734
9adbe6740cc94727a1c40c8c,7d20e8831648cc56ae30ccda,d96c8aaa4d57a332bde61a2b,7000.0,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-d96c8aaa
f865e88b0470cd25d34bd770,7d20e8831648cc56ae30ccda,1b39e928d29825f80e37b0cc,USD,7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1b39e928
d19629f807e869546e393fcd,7d20e8831648cc56ae30ccda,b8ef8122d9c0f4f9de31e7fe,"Master’s degree in a relevant field (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words)English or Russian proficiency: IELTS 6.5 / TOEFL iBT 79 (if applicable)Letters of recommendation (at least two from academic sources)CV/Resume (highlighting research experience, publications, and academic achievements)Interview with facultyMedical certificateProof of financial support (bank statement or scholarship confirmation)",7d20e8831648cc56ae30ccda,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b8ef8122
2d3609c635b91f2c83e08e49,7f24beb6d2677d918fbcb94f,1f1fab31624ed467fc967786,160656529639,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1f1fab31
07df4d5ad3cdc6c45e88b5a9,7f24beb6d2677d918fbcb94f,5b8de1d73afc4f111d218222,Ekibastuz Engineering and Technical Institute named after Academician K. Satpaev,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5b8de1d7
b14e618e1e7c4fae79b6c3b3,7f24beb6d2677d918fbcb94f,b3e8398c163d20ea2460b54b,Industrial Engineering,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b3e8398c
c065113539bd3521ca26f961,7f24beb6d2677d918fbcb94f,7b1096d46567194837adc864,PhD,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-7b1096d4
29fd28fba88c5b570802e03f,7f24beb6d2677d918fbcb94f,4656dba677990484d73915c6,Engineering,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4656dba6
68bcb310beb9d1bd45cd9bf8,7f24beb6d2677d918fbcb94f,86edf49f28d2f7b3075218dc,3 - 4,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-86edf49f
91906f1d94d8b7f1d28da621,7f24beb6d2677d918fbcb94f,4253ae44d48c632145f418a9,English,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4253ae44
c356cf2376a90e157e03ebcb,7f24beb6d2677d918fbcb94f,170f8880d26c8b6f2eb266bd,7000.0,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-170f8880
e9ff88b33d14f034f783b586,7f24beb6d2677d918fbcb94f,60c34f4cd351b8822b29d8f5,USD,7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-60c34f4c
c40820d22490a800b102b724,7f24beb6d2677d918fbcb94f,a3fb40d64954ef1288de66e6,"Master’s degree in a relevant field (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words)English proficiency: IELTS 6.5 / TOEFL iBT 79Letters of recommendation (at least two from academic sources)CV/Resume (highlighting research experience, publications, and academic achievements)Interview with facultyMedical certificateProof of financial support (bank statement or scholarship confirmation)",7f24beb6d2677d918fbcb94f,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-a3fb40d6
29a3765a3f31006921f9f4d6,7f7c69af307f0411a1515c59,5fe5f78ff56e541d4b9695e3,160660105442,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5fe5f78f
7bd2804ac0b32d8816f8f8c4,7f7c69af307f0411a1515c59,046dbe9b7e4b6f543f17d56b,Karaganda Economic University of Kazpotrebsouz,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-046dbe9b
5c47d95aac18e18b3a0941a6,7f7c69af307f0411a1515c59,ea1ebf5bae7150ace7c2b82c,Business Administration,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ea1ebf5b
9d603e4b64409de81be3a264,7f7c69af307f0411a1515c59,1f2a327497bfd86c8dcfda86,Undergraduate,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1f2a3274
a3413163a9a51a75563d4a62,7f7c69af307f0411a1515c59,3721dcdb13908bea5954c485,Administration; Business,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-3721dcdb
ceea28213a1413626acaa9dc,7f7c69af307f0411a1515c59,efd8ef2c271e69894ed989bd,4,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-efd8ef2c
faf4d57aad2766d8ba85512b,7f7c69af307f0411a1515c59,c5f20e09fa0cfc97d4923bb4,Russian,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c5f20e09
0d63798bb0b38950a10f24b1,7f7c69af307f0411a1515c59,f8e45c92c641df459007cbd7,3500.0,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-f8e45c92
7e1212e5dbdf3ded46004625,7f7c69af307f0411a1515c59,8b16581883ac556467ff1106,USD,7f7c69af307f0411a1515c59,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-8b165818
